id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
1482042951018729476,1421832702194503683,,,2022-01-14 17:32:29+00:00,,Twitter for Android,#KiitosKimi🧊🇫🇮,KR7_Iceman90,Sun Aug 01 13:58:34 +0000 2021,4570,Just a guy who is fan of #KR7/Finnish Racing Drivers🇫🇮. Also a big heart for @ScuderiaFerrari @AlfaRomeoRacing and @DucatiCorse 💚🤍❤️🏁 #essereFerrari,"Breda, Nederland",False,55,231,,"RT @insideFDA: Who do you think was fastest? 👀

Competition was fierce as we headed to the track today for some karting 🏁

#FDA #KickOffWee…","[{'text': 'FDA', 'indices': [123, 127]}]",[],"[{'screen_name': 'insideFDA', 'name': 'FerrariDriverAcademy', 'id': 329686741, 'id_str': '329686741', 'indices': [3, 13]}]",1482041955953561607
1482042811063152647,1898449531,1482008621869420545,208120290,2022-01-14 17:31:55+00:00,US_FDA,Twitter Web App,M,Itallmakesens,Mon Sep 23 21:08:30 +0000 2013,919,,,False,10,38,,@US_FDA #IchooseCOVAXIN,"[{'text': 'IchooseCOVAXIN', 'indices': [8, 23]}]",[],"[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [0, 7]}]",
1482042762346512385,765045900486045696,1479548116684709890,208120290,2022-01-14 17:31:44+00:00,US_FDA,Twitter for Android,RoffleCat,ROFFLEMAYOCAT,Mon Aug 15 04:42:11 +0000 2016,201,,,False,0,9,,"@US_FDA Why does the image used show a NHS test, where we are instructed to swab throat and nose 🤣",[],[],"[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [0, 7]}]",
1482042578790858757,1470485517485723654,1480701633386500099,76945693,2022-01-14 17:31:00+00:00,MehekCooke,Twitter Web App,davstelin,davstelin,Mon Dec 13 20:07:37 +0000 2021,4,I hate injustice and bigots.,,False,0,1,,@MehekCooke @TyCardon @US_FDA Sorry to hear that Mehek no one should die through taking a V but it’s something othe… https://t.co/Flsa1qdgVO,[],"[{'url': 'https://t.co/Flsa1qdgVO', 'expanded_url': 'https://twitter.com/i/web/status/1482042578790858757', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'MehekCooke', 'name': 'Mehek Cooke 🇺🇸', 'id': 76945693, 'id_str': '76945693', 'indices': [0, 11]}, {'screen_name': 'TyCardon', 'name': 'Tyler Carditis', 'id': 1898030576, 'id_str': '1898030576', 'indices': [12, 21]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [22, 29]}]",
1482042508834185227,1117586964625096707,,,2022-01-14 17:30:43+00:00,,Twitter for Android,Vanman,VanManStL,Mon Apr 15 00:34:30 +0000 2019,6677,,"St Louis, MO",False,41,122,,"RT @RepKatiePorter: We're in the middle of a national blood shortage, but not everyone who can safely donate blood is allowed to. My collea…",[],[],"[{'screen_name': 'RepKatiePorter', 'name': 'Rep. Katie Porter', 'id': 1081222837459996672, 'id_str': '1081222837459996672', 'indices': [3, 18]}]",1481792944554262528
1482042372041195524,1476610798789308424,1482009732869238784,1395910534877257731,2022-01-14 17:30:11+00:00,HieuTrantheMAN,Twitter for iPad,Phil Smith,PhilSmi50602350,Thu Dec 30 17:47:26 +0000 2021,736,,"South West, England",False,15,100,,"@HieuTrantheMAN @imp_ax @DrEricDing @US_FDA This Dr. Can approve Pfizer in 10 days, but heck reviewing  #Covaxin fo… https://t.co/nEuSc6wACv","[{'text': 'Covaxin', 'indices': [104, 112]}]","[{'url': 'https://t.co/nEuSc6wACv', 'expanded_url': 'https://twitter.com/i/web/status/1482042372041195524', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'HieuTrantheMAN', 'name': 'HIEU TRAN the Insurance Man', 'id': 1395910534877257731, 'id_str': '1395910534877257731', 'indices': [0, 15]}, {'screen_name': 'imp_ax', 'name': 'impAX', 'id': 1417544937269256200, 'id_str': '1417544937269256200', 'indices': [16, 23]}, {'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [24, 35]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [36, 43]}]",
1482042371344936970,247351807,,,2022-01-14 17:30:11+00:00,,Hootsuite Inc.,NFID,NFIDvaccines,Fri Feb 04 16:31:52 +0000 2011,23034,NFID is a non-profit dedicated to educating the public and healthcare professionals about the prevention and treatment of infectious diseases #StopTheSpread,"Bethesda, MD",True,8266,4804,https://t.co/Rk3nJX4xal,"Join #NFID on 1/19 at 12PM ET for #webinar on #COVID-19: Myths and Facts, to hear from experts about common misconc… https://t.co/V39Kq3piuO","[{'text': 'NFID', 'indices': [5, 10]}, {'text': 'webinar', 'indices': [34, 42]}, {'text': 'COVID', 'indices': [46, 52]}]","[{'url': 'https://t.co/V39Kq3piuO', 'expanded_url': 'https://twitter.com/i/web/status/1482042371344936970', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",[],
1482042369394499590,1374740856624795651,1481792944554262528,1081222837459996672,2022-01-14 17:30:10+00:00,RepKatiePorter,Twitter for Android,GerBro49,GeraBro49,Wed Mar 24 15:12:28 +0000 2021,4289,Do on to others... 🇺🇸 Democracy Supporter...Equality & Justice for All.  American born Grandma.,MI,False,3,64,,@RepKatiePorter @US_FDA Noooo America needs CLEAN BLOOD SUPPLIES...,[],[],"[{'screen_name': 'RepKatiePorter', 'name': 'Rep. Katie Porter', 'id': 1081222837459996672, 'id_str': '1081222837459996672', 'indices': [0, 15]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [16, 23]}]",
1482042214809161733,1294834793079803904,1481995590175272960,17134268,2022-01-14 17:29:33+00:00,CBSMornings,Twitter Web App,KiNG 8EFE,God_F8,Sun Aug 16 03:14:15 +0000 2020,1170,"#iVE #icJi #icCrU
im at da fed re*cerve , wit some gold birds

r.i.E Franklin ""Boo"" Robinson inmate #1170699 (Bucking*Ham Correctional Facility Murder)",inside a human host,False,54,10,https://t.co/E8hZiK0NUd,@CBSMornings @CBSNews @vladduthiersCBS cheese is a addictive chemical composition that clog arteries and cause bloo… https://t.co/oq5TRnKr2N,[],"[{'url': 'https://t.co/oq5TRnKr2N', 'expanded_url': 'https://twitter.com/i/web/status/1482042214809161733', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'CBSMornings', 'name': 'CBS Mornings', 'id': 17134268, 'id_str': '17134268', 'indices': [0, 12]}, {'screen_name': 'CBSNews', 'name': 'CBS News', 'id': 15012486, 'id_str': '15012486', 'indices': [13, 21]}, {'screen_name': 'vladduthiersCBS', 'name': 'Vladimir Duthiers', 'id': 25975036, 'id_str': '25975036', 'indices': [22, 38]}]",
1482042137952899080,1132602284540665856,,,2022-01-14 17:29:15+00:00,,Twitter for iPhone,maya_weug,WeugMaya,Sun May 26 11:00:02 +0000 2019,110,▪️Ferrari Driver Academy ❤️            ▪️#BeanIronDame                         ▪️@fiawim rising star 🌟            ▪️WSK Final Cup Champion🏆,,False,2149,75,https://t.co/Y6zThasLJV,"RT @insideFDA: Who do you think was fastest? 👀

Competition was fierce as we headed to the track today for some karting 🏁

#FDA #KickOffWee…","[{'text': 'FDA', 'indices': [123, 127]}]",[],"[{'screen_name': 'insideFDA', 'name': 'FerrariDriverAcademy', 'id': 329686741, 'id_str': '329686741', 'indices': [3, 13]}]",1482041955953561607
1482042137776726018,1379701085267451905,1482008621869420545,208120290,2022-01-14 17:29:15+00:00,US_FDA,Twitter for iPhone,Danilo,Danilo95003066,Wed Apr 07 07:43:03 +0000 2021,572,,,False,12,49,,@US_FDA give this fight against #covid19 a #booster ✨APPROVE #COVAXIN inactivated !!! #letsciencespeak… https://t.co/41amNPPPlW,"[{'text': 'covid19', 'indices': [32, 40]}, {'text': 'booster', 'indices': [43, 51]}, {'text': 'COVAXIN', 'indices': [61, 69]}, {'text': 'letsciencespeak', 'indices': [86, 102]}]","[{'url': 'https://t.co/41amNPPPlW', 'expanded_url': 'https://twitter.com/i/web/status/1482042137776726018', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]","[{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [0, 7]}]",
1482042075910586368,470447811,,,2022-01-14 17:29:00+00:00,,Twitter for iPhone,Doge_U_Get_it,Wetsu25,Sat Jan 21 19:34:12 +0000 2012,4300,,United States,False,50,247,,"RT @nitrocash: So… we’re needing what?? We need a universal vaccine, and there just happens to be one that’s @WHO approved and waiting on t…",[],[],"[{'screen_name': 'nitrocash', 'name': 'Nitro', 'id': 1458477298844409861, 'id_str': '1458477298844409861', 'indices': [3, 13]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [109, 113]}]",1481850694575472644
1482042066238648326,1292827306428424194,,,2022-01-14 17:28:58+00:00,,Twitter for Android,giulyleclerc | 🆑️ fanpage,lovingleclerc2,Mon Aug 10 14:17:48 +0000 2020,19650,NOT IMPERSONATING | On ig since '18 | Here to support Charles always❤ | My translations | He followed 18/8/20 | Spread love not hate🌈 | Backup @lovingleclercTV,,False,2826,402,https://t.co/vBJxyPFf8J,"RT @insideFDA: Who do you think was fastest? 👀

Competition was fierce as we headed to the track today for some karting 🏁

#FDA #KickOffWee…","[{'text': 'FDA', 'indices': [123, 127]}]",[],"[{'screen_name': 'insideFDA', 'name': 'FerrariDriverAcademy', 'id': 329686741, 'id_str': '329686741', 'indices': [3, 13]}]",1482041955953561607
1482041955953561607,329686741,,,2022-01-14 17:28:31+00:00,,Twitter Web App,FerrariDriverAcademy,insideFDA,Tue Jul 05 13:31:49 +0000 2011,7559,Ferrari Driver Academy page,Maranello,False,97421,196,https://t.co/vezljQ9dX3,"Who do you think was fastest? 👀

Competition was fierce as we headed to the track today for some karting 🏁

#FDA… https://t.co/jacoaXucFs","[{'text': 'FDA', 'indices': [108, 112]}]","[{'url': 'https://t.co/jacoaXucFs', 'expanded_url': 'https://twitter.com/i/web/status/1482041955953561607', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",[],
1482041774013132800,1286017014230921217,1482029245580808192,86626845,2022-01-14 17:27:48+00:00,EricTopol,Twitter for iPhone,Mark Pepper,Marcos_Pimenta2,Wed Jul 22 19:15:33 +0000 2020,1291,"All my opinions are just that, opinions. I am a husband, dad, democrat  I want a choice of vaccine against Covid-19. I want COVAXIN for myself and family.","Connecticut, USA",False,21,117,,"@EricTopol @UKHSA In the meantime, while our children under 5 are exposed to Covid-19, @US_FDA is sitting on the EU… https://t.co/H4PwannmGy",[],"[{'url': 'https://t.co/H4PwannmGy', 'expanded_url': 'https://twitter.com/i/web/status/1482041774013132800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'EricTopol', 'name': 'Eric Topol', 'id': 86626845, 'id_str': '86626845', 'indices': [0, 10]}, {'screen_name': 'UKHSA', 'name': 'UK Health Security Agency', 'id': 41822696, 'id_str': '41822696', 'indices': [11, 17]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [87, 94]}]",
1482041758292725761,1261002183153053697,,,2022-01-14 17:27:44+00:00,,Twitter for Android,K,LongVo11579286,Thu May 14 18:35:32 +0000 2020,196,,,False,19,284,,"#Covaxinapproval #Covaxin4Kids 
#IchooseCOVAXIN #ocugen @FBI @DOJPH @POTUS @US_FDA @FoxNews @kron4news 
I'm hopeful… https://t.co/mF5x6almRh","[{'text': 'Covaxinapproval', 'indices': [0, 16]}, {'text': 'Covaxin4Kids', 'indices': [17, 30]}, {'text': 'IchooseCOVAXIN', 'indices': [32, 47]}, {'text': 'ocugen', 'indices': [48, 55]}]","[{'url': 'https://t.co/mF5x6almRh', 'expanded_url': 'https://twitter.com/i/web/status/1482041758292725761', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [56, 60]}, {'screen_name': 'DOJPH', 'name': 'Department of Justice (DOJ)', 'id': 485403686, 'id_str': '485403686', 'indices': [61, 67]}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': 1349149096909668363, 'id_str': '1349149096909668363', 'indices': [68, 74]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [75, 82]}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [83, 91]}, {'screen_name': 'kron4news', 'name': 'KRON4 News', 'id': 19031057, 'id_str': '19031057', 'indices': [92, 102]}]",
1482041734368534533,1286017014230921217,1482006404114354183,8802752,2022-01-14 17:27:39+00:00,g1,Twitter for iPhone,Mark Pepper,Marcos_Pimenta2,Wed Jul 22 19:15:33 +0000 2020,1291,"All my opinions are just that, opinions. I am a husband, dad, democrat  I want a choice of vaccine against Covid-19. I want COVAXIN for myself and family.","Connecticut, USA",False,21,117,,"@g1 In the meantime, while our children under 5 are exposed to Covid-19, @US_FDA is sitting on the EUA application… https://t.co/UjcyUK95zf",[],"[{'url': 'https://t.co/UjcyUK95zf', 'expanded_url': 'https://twitter.com/i/web/status/1482041734368534533', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","[{'screen_name': 'g1', 'name': 'g1', 'id': 8802752, 'id_str': '8802752', 'indices': [0, 3]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [73, 80]}]",
1482041626260353025,1286017014230921217,1481813513916108801,38495710,2022-01-14 17:27:13+00:00,LaurenPelley,Twitter for iPhone,Mark Pepper,Marcos_Pimenta2,Wed Jul 22 19:15:33 +0000 2020,1291,"All my opinions are just that, opinions. I am a husband, dad, democrat  I want a choice of vaccine against Covid-19. I want COVAXIN for myself and family.","Connecticut, USA",False,21,117,,"@LaurenPelley In the meantime, while our children under 5 are exposed to Covid-19, @US_FDA is sitting on the EUA ap… https://t.co/Wp6nMIYolw",[],"[{'url': 'https://t.co/Wp6nMIYolw', 'expanded_url': 'https://twitter.com/i/web/status/1482041626260353025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'LaurenPelley', 'name': 'Lauren Pelley', 'id': 38495710, 'id_str': '38495710', 'indices': [0, 13]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [83, 90]}]",
1482041619528359936,46554121,1481856941735485442,828424683687202816,2022-01-14 17:27:11+00:00,Zinnia1111,Twitter for iPhone,𝙱𝚛𝚒𝚝𝚝𝚊𝚗𝚢 🌵🌊😷,missbrittann,Fri Jun 12 02:09:43 +0000 2009,3754,,"Surprise, AZ",False,134,242,,@Zinnia1111 @jonmcgeachin @rickyx2001 @AbrahamStein8 @RepKatiePorter @All435Reps @US_FDA Considering the limited de… https://t.co/X2Wa3ci4Pd,[],"[{'url': 'https://t.co/X2Wa3ci4Pd', 'expanded_url': 'https://twitter.com/i/web/status/1482041619528359936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'screen_name': 'Zinnia1111', 'name': 'Zinnia', 'id': 828424683687202816, 'id_str': '828424683687202816', 'indices': [0, 11]}, {'screen_name': 'jonmcgeachin', 'name': 'Jon', 'id': 1314981474559500288, 'id_str': '1314981474559500288', 'indices': [12, 25]}, {'screen_name': 'rickyx2001', 'name': 'Ricky 🇺🇸🏳️\u200d🌈💙😷💉', 'id': 7409412, 'id_str': '7409412', 'indices': [26, 37]}, {'screen_name': 'AbrahamStein8', 'name': 'Abraham Stein', 'id': 1338514118337245192, 'id_str': '1338514118337245192', 'indices': [38, 52]}, {'screen_name': 'RepKatiePorter', 'name': 'Rep. Katie Porter', 'id': 1081222837459996672, 'id_str': '1081222837459996672', 'indices': [53, 68]}, {'screen_name': 'All435Reps', 'name': 'All 435 Reps', 'id': 1124447266205503488, 'id_str': '1124447266205503488', 'indices': [69, 80]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [81, 88]}]",
1482041598905040898,1449026042245570560,,,2022-01-14 17:27:06+00:00,,Twitter for iPhone,DeadAliveInsideOut,youmankind,Fri Oct 15 14:55:18 +0000 2021,123,Boring human being. Nothing to see and read here. Traditionalist and Conservative.,,False,9,70,,"RT @Marcos_Pimenta2: While our children under 5 are exposed to Covid-19, @US_FDA is sitting on the EUA application for #COVAXIN for ages 2-…","[{'text': 'COVAXIN', 'indices': [119, 127]}]",[],"[{'screen_name': 'Marcos_Pimenta2', 'name': 'Mark Pepper', 'id': 1286017014230921217, 'id_str': '1286017014230921217', 'indices': [3, 19]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [73, 80]}]",1481692762470817793
1482041550821421057,1441493780700418055,,,2022-01-14 17:26:55+00:00,,Twitter Web App,Rob Mason,RobMaso91885780,Fri Sep 24 20:05:08 +0000 2021,4613,,,False,43,61,,RT @GuyCreal: $ocgn call an emergency meeting &amp; give Covaxin emergency use approval. 90% effective against Omicron. #IchooseCOVAXIN @DrWood…,"[{'text': 'IchooseCOVAXIN', 'indices': [120, 135]}]",[],"[{'screen_name': 'GuyCreal', 'name': 'Guy', 'id': 828638127078141953, 'id_str': '828638127078141953', 'indices': [3, 12]}]",1481627988852715527
